gene_symbol,average_fpkm_con,average_fpkm_p,average_tpm_con,average_tpm_p,fold_change,log2FC,expression_status
SCAF4,19.75,20.82,39.84333333,44.50666667,1.0541772151898734,0.07611741534758944,Below fold-change threshold
HOXB9,30.24666667,34.3,61.01,73.33,1.1340092570934528,0.18143241727159426,Below fold-change threshold
CKMT2,0.073333333,0.103333333,0.15,0.223333333,1.4090909109504133,0.4947646936534278,Below fold-change threshold
CLEC1B,0.0,0.003333333,0.0,0.01,,,Below fold-change threshold
ALPK1,1.953333333,1.986666667,3.936666667,4.246666667,1.0170648467605912,0.02441166652817017,Below fold-change threshold
MXRA5,0.01,0.013333333,0.013333333,0.023333333,1.3333332999999998,0.4150374632114672,Below fold-change threshold
PSME4,23.04666667,23.32333333,46.5,49.87333333,1.0120046279994208,0.017215887637506484,Below fold-change threshold
RPAIN,23.37333333,22.86333333,47.14,48.88333333,0.97818026240419,-0.03182774043337108,Below fold-change threshold
STARD4,7.873333333,11.23,15.88333333,24.00666667,1.4263336156404038,0.5123114637856797,Below fold-change threshold
ARMCX5,3.543333333,3.436666667,7.146666667,7.353333333,0.9698965194703572,-0.04409726388734548,Below fold-change threshold
MROH1,7.12,8.566666667,14.36,18.30666667,1.2031835206460673,0.26685671244982234,Below fold-change threshold
IL24,0.466666667,1.873333333,0.943333333,4.0,4.0142857107040815,2.0051433019887557,Upregulated
EIF4G3,19.19666667,21.61333333,38.74666667,46.21333333,1.1258899110738168,0.17106576834841905,Below fold-change threshold
COG1,14.38,14.5,29.01,31.0,1.0083449235048678,0.011989224462998932,Below fold-change threshold
CPN1,0.01,0.0,0.02,0.0,0.0,,Below fold-change threshold
FUT6,0.433333333,0.346666667,0.876666667,0.743333333,0.8000000013846154,-0.3219280923903902,Below fold-change threshold
WDR87,0.006666667,0.0,0.01,0.003333333,0.0,,Below fold-change threshold
CYP2E1,0.146666667,0.356666667,0.29,0.753333333,2.4318181785640496,1.2820353658333103,Upregulated
MIF4GD,34.22,37.06,69.00666667,79.25333333,1.082992402104033,0.11502312153785263,Below fold-change threshold
BCL7B,31.41666667,31.73,63.36666667,67.82666667,1.009973474693902,0.014317403442333766,Below fold-change threshold
MSC,0.0,0.01,0.0,0.02,,,Below fold-change threshold
CUEDC1,11.63,12.51,23.45333333,26.74,1.0756663800515907,0.10523069269260134,Below fold-change threshold
ZCRB1,68.71,67.91,138.66,145.17,0.988356862174356,-0.016896050717285838,Below fold-change threshold
AVL9,6.116666667,6.686666667,12.34,14.29666667,1.0931880108941043,0.12854154287490374,Below fold-change threshold
HAGHL,12.03,10.05333333,24.27666667,21.48333333,0.8356885561097257,-0.25896271510691554,Below fold-change threshold
CDC14A,1.393333333,1.496666667,2.813333333,3.196666667,1.0741626799220485,0.1032125033267195,Below fold-change threshold
ACTL6A,55.68333333,50.43333333,112.3466667,107.82,0.905716851236499,-0.14286799512722337,Below fold-change threshold
RPP25,7.453333333,7.68,15.04,16.41333333,1.030411449062183,0.04322052866364348,Below fold-change threshold
TRIM21,6.733333333,6.73,13.59,14.38333333,0.99950495054453,-0.0007143822362631492,Below fold-change threshold
FBXO41,7.41,8.523333333,14.94333333,18.22,1.1502474133603238,0.2019442121582373,Below fold-change threshold
TCF7L1,43.82333333,50.33666667,88.38333333,107.61,1.1486270633717675,0.19991045929023285,Below fold-change threshold
ATOX1,121.3333333,103.6466667,244.7,221.57,0.8542307697401732,-0.22730222950851292,Below fold-change threshold
GALNT13,1.466666667,1.68,2.956666667,3.59,1.1454545451942149,0.1959202096473716,Below fold-change threshold
TMUB1,44.34,43.02666667,89.42666667,91.96333333,0.970380394000902,-0.04337769298975384,Below fold-change threshold
ZNF837,2.23,2.376666667,4.493333333,5.073333333,1.0657698058295964,0.09189586600476861,Below fold-change threshold
PTPN6,1.153333333,1.463333333,2.326666667,3.123333333,1.268786127245314,0.3434489019869654,Below fold-change threshold
NDUFS6,377.9,315.1166667,762.2766667,673.6933333,0.8338625739613654,-0.26211845726193705,Below fold-change threshold
DTD2,4.6,4.106666667,9.273333333,8.776666667,0.8927536232608696,-0.1636660108535281,Below fold-change threshold
LOC100129697,0.01,0.0,0.023333333,0.0,0.0,,Below fold-change threshold
COLEC11,0.096666667,0.05,0.193333333,0.103333333,0.5172413775267539,-0.951090404493864,Below fold-change threshold
CST7,0.523333333,1.28,1.056666667,2.736666667,2.445859874169338,1.2903417527484433,Upregulated
SERPINF2,1.246666667,1.266666667,2.513333333,2.706666667,1.0160427807443737,0.0229611484372206,Below fold-change threshold
RNMT,12.57333333,13.76,25.36,29.41333333,1.094379639738701,0.13011329513063244,Below fold-change threshold
LRRFIP1,20.66666667,22.91666667,41.69666667,48.99333333,1.1088709677243755,0.1490914980023004,Below fold-change threshold
UNC119B,20.98666667,22.56333333,42.34333333,48.23333333,1.075127064473455,0.10450717558468144,Below fold-change threshold
MYOG,0.0,0.013333333,0.0,0.026666667,,,Below fold-change threshold
NDUFAB1,103.3633333,84.21333333,208.4266667,180.0266667,0.8147312072994071,-0.29560392493933635,Below fold-change threshold
AIDA,41.68,41.88666667,84.10666667,89.56666667,1.0049584133877159,0.007135801861249547,Below fold-change threshold
TMCC3,0.35,0.44,0.71,0.94,1.2571428571428573,0.330148601692331,Below fold-change threshold
SFTPA2,0.026666667,0.056666667,0.053333333,0.12,2.1249999859375,1.0874628317030928,Upregulated
PTCHD1,0.046666667,0.03,0.096666667,0.063333333,0.6428571382653061,-0.6374299309202563,Below fold-change threshold
TNFAIP6,0.15,0.193333333,0.306666667,0.406666667,1.2888888866666668,0.3661278963104923,Below fold-change threshold
CAPN12,0.286666667,0.246666667,0.583333333,0.533333333,0.8604651164413197,-0.21681138880111248,Below fold-change threshold
DPYSL3,16.61333333,16.32666667,33.52333333,34.9,0.9827447837044032,-0.025111293876010403,Below fold-change threshold
RBP5,8.08,9.55,16.30333333,20.41,1.181930693069307,0.24114544017131637,Below fold-change threshold
FRYL,7.593333333,8.42,15.32333333,18.00333333,1.1088674276167194,0.14908689214277213,Below fold-change threshold
CLK2,22.14333333,20.42666667,44.66,43.66666667,0.9224747857778827,-0.1164186167011545,Below fold-change threshold
USP43,0.333333333,0.473333333,0.673333333,1.006666667,1.42000000042,0.50589093015667,Below fold-change threshold
SIK1,1.42,1.043333333,2.86,2.23,0.734741783802817,-0.44469077375414473,Below fold-change threshold
MKKS,12.45666667,11.36,25.13333333,24.29,0.9119614661728762,-0.13295522854096334,Below fold-change threshold
UBE3B,12.73333333,13.48333333,25.68666667,28.82,1.0589005235756284,0.08256706441523635,Below fold-change threshold
GMEB1,3.203333333,3.266666667,6.473333333,6.98,1.019771072010382,0.02824531852615839,Below fold-change threshold
ZNF667,1.75,1.856666667,3.526666667,3.97,1.0609523811428572,0.08535990504555849,Below fold-change threshold
GLOD5,0.0,0.043333333,0.0,0.093333333,,,Below fold-change threshold
LY6G6F,0.0,0.016666667,0.0,0.04,,,Below fold-change threshold
OTX1,6.086666667,6.496666667,12.27666667,13.88666667,1.0673603504891918,0.09404732526868192,Below fold-change threshold
NME2,849.5866667,650.7133333,1713.4,1390.86,0.7659175441482949,-0.38473900959279783,Below fold-change threshold
LCE1C,0.506666667,0.14,1.02,0.293333333,0.27631578929189754,-1.8556100916139666,Downregulated
LEFTY2,0.02,0.033333333,0.04,0.07,1.66666665,0.7369655797392557,Below fold-change threshold
ZNF615,3.073333333,3.166666667,6.2,6.77,1.0303687637776973,0.04316076309730936,Below fold-change threshold
IFT81,14.63,16.00666667,29.52,34.23,1.0940988838004102,0.1297431336712098,Below fold-change threshold
CARD19,21.21333333,20.55,42.77,43.92,0.9687303584174624,-0.04583294081415001,Below fold-change threshold
DSC2,0.246666667,0.193333333,0.493333333,0.423333333,0.7837837813732651,-0.3514723749383709,Below fold-change threshold
CCDC148,0.67,0.643333333,1.356666667,1.37,0.9601990044776119,-0.0585946546583587,Below fold-change threshold
SNF8,109.16,96.52666667,220.14,206.3533333,0.8842677415720044,-0.1774448350508757,Below fold-change threshold
NBEA,0.643333333,0.67,1.303333333,1.43,1.0414507777416844,0.05859465465835863,Below fold-change threshold
UAP1,37.53,39.56,75.72333333,84.58666667,1.0540900612843058,0.07599813587213475,Below fold-change threshold
MS4A7,0.086666667,0.106666667,0.176666667,0.223333333,1.2307692298816568,0.2995602808185028,Below fold-change threshold
OGFR,73.55666667,72.82666667,148.3733333,155.6766667,0.9900756786155763,-0.014389289906695264,Below fold-change threshold
SEPTIN5,30.04666667,31.06,60.6,66.39333333,1.0337253160601592,0.04785288023304798,Below fold-change threshold
NR1H2,33.76,35.12333333,68.09,75.08333333,1.0403830962677727,0.05711486424670369,Below fold-change threshold
BMP10,0.0,0.003333333,0.0,0.006666667,,,Below fold-change threshold
TRIM44,24.05333333,26.63666667,48.53,56.95333333,1.1074002220215355,0.14717671622542566,Below fold-change threshold
GNG11,6.49,8.066666667,13.08666667,17.24333333,1.2429378531587056,0.3137541635012776,Below fold-change threshold
CCDC153,0.496666667,0.506666667,1.0,1.086666667,1.0201342281744064,0.028758992962313403,Below fold-change threshold
RPL7L1,38.88333333,38.81333333,78.44333333,82.99,0.9981997428202486,-0.002599562749018884,Below fold-change threshold
UEVLD,8.233333333,8.48,16.61333333,18.13333333,1.0299595142117395,0.042587628870724384,Below fold-change threshold
ZBTB12,6.866666667,7.533333333,13.84333333,16.10333333,1.0970873785389763,0.13367843509809949,Below fold-change threshold
STXBP4,3.96,3.643333333,7.993333333,7.79,0.920033669949495,-0.12024143526085516,Below fold-change threshold
GALNT17,0.053333333,0.036666667,0.11,0.076666667,0.6875000105468752,-0.5405683592304491,Below fold-change threshold
RPS6KA6,1.693333333,1.743333333,3.416666667,3.73,1.0295275590609307,0.04198244948292086,Below fold-change threshold
SOAT2,1.006666667,0.67,2.023333333,1.436666667,0.6655629136868998,-0.5873530486238637,Below fold-change threshold
TEKT5,0.046666667,0.066666667,0.096666667,0.143333333,1.428571425510204,0.5145731697382688,Below fold-change threshold
GEMIN4,24.69666667,24.25333333,49.82,51.85333333,0.9820488592276895,-0.026133291109140682,Below fold-change threshold
NEK1,5.933333333,6.216666667,11.97,13.28333333,1.0477528091038064,0.06729838944724671,Below fold-change threshold
KLHL33,0.32,0.343333333,0.646666667,0.73,1.072916665625,0.10153802506138739,Below fold-change threshold
PROKR2,0.086666667,0.063333333,0.176666667,0.136666667,0.7307692241124261,-0.45251221783946555,Below fold-change threshold
CXCL14,0.35,0.226666667,0.696666667,0.486666667,0.6476190485714286,-0.6267826742941728,Below fold-change threshold
EDAR,0.023333333,0.04,0.046666667,0.083333333,1.7142857387755106,0.7776075992734814,Below fold-change threshold
UPP1,18.64666667,17.25333333,37.61333333,36.86666667,0.9252770822443195,-0.11204263702031232,Below fold-change threshold
KCNJ9,0.0,0.003333333,0.0,0.01,,,Below fold-change threshold
ZFPL1,41.31,39.82333333,83.30333333,85.12666667,0.964011942144759,-0.0528770762679079,Below fold-change threshold
CLEC2D,1.193333333,1.336666667,2.403333333,2.86,1.1201117324357854,0.16364264995342567,Below fold-change threshold
ADAMTS3,0.656666667,0.536666667,1.323333333,1.15,0.817258883341493,-0.29113494117800787,Below fold-change threshold
RIT2,0.0,0.016666667,0.0,0.036666667,,,Below fold-change threshold
CACNA2D2,2.776666667,3.62,5.596666667,7.733333333,1.303721488438929,0.3826357022656212,Below fold-change threshold
B3GAT1,0.463333333,0.706666667,0.93,1.516666667,1.5251798579317841,0.6089793835581184,Below fold-change threshold
ECT2L,0.096666667,0.09,0.196666667,0.186666667,0.931034479548157,-0.10309349793891402,Below fold-change threshold
BTK,0.043333333,0.106666667,0.093333333,0.22,2.4615384881656808,1.299560297464984,Upregulated
ABI2,24.92333333,27.21333333,50.27666667,58.18333333,1.091881770775964,0.12681664934431985,Below fold-change threshold
SMC2,22.94666667,25.22666667,46.3,53.94666667,1.099360836708402,0.13666499128025048,Below fold-change threshold
LOC100287036,0.153333333,0.236666667,0.31,0.506666667,1.543478266398866,0.6261851686159278,Below fold-change threshold
HNRNPA1L2,32.18666667,37.22,64.92333333,79.59666667,1.156379453069969,0.20961487987587693,Below fold-change threshold
RBMX,181.44,177.97,366.03,380.4866667,0.9808752204585538,-0.0278584755432371,Below fold-change threshold
SPANXA2,0.123333333,0.0,0.246666667,0.0,0.0,,Below fold-change threshold
DMRTC1,0.263333333,0.46,0.533333333,0.993333333,1.7468354452491588,0.8047437104272623,Below fold-change threshold
DCP2,3.01,3.08,6.073333333,6.593333333,1.0232558139534884,0.033166863935199374,Below fold-change threshold
MRPL28,156.3533333,134.95,315.3433333,288.46,0.8631091973016477,-0.21238499963195642,Below fold-change threshold
ACVR2B,0.983333333,1.176666667,1.98,2.52,1.1966101702361391,0.2589532299197215,Below fold-change threshold
ANO9,0.123333333,0.226666667,0.25,0.483333333,1.8378378455076696,0.8780094816421756,Below fold-change threshold
BRPF1,9.87,10.21,19.91333333,21.83333333,1.0344478216818644,0.04886087642140412,Below fold-change threshold
TALDO1,113.04,106.3833333,228.03,227.4166667,0.9411122903397028,-0.08756122416399088,Below fold-change threshold
AASDHPPT,19.84333333,17.4,40.04,37.20666667,0.8768688057915116,-0.18956708732851804,Below fold-change threshold
PBOV1,0.276666667,0.243333333,0.553333333,0.523333333,0.8795180700246772,-0.18521487618138863,Below fold-change threshold
NT5DC3,2.416666667,2.293333333,4.876666667,4.9,0.9489655169725566,-0.07557243060888516,Below fold-change threshold
GSTZ1,27.32,24.77333333,55.07666667,52.96666667,0.906783796852123,-0.14116948282271313,Below fold-change threshold
FAM171A1,17.85666667,19.40666667,36.02333333,41.48333333,1.0868023147121892,0.12008954338161669,Below fold-change threshold
TMEM70,18.96,16.34,38.24,34.92666667,0.8618143459915611,-0.21455098075257573,Below fold-change threshold
TUBB2A,63.68333333,58.43,128.45,124.9033333,0.9175085056748238,-0.12420656250316478,Below fold-change threshold
ASIP,0.17,0.07,0.34,0.153333333,0.411764705882353,-1.2801079191927351,Downregulated
PITX1,33.14666667,32.26666667,66.87,68.98666667,0.973451327436298,-0.038819248886571484,Below fold-change threshold
TRAF3IP3,0.163333333,0.52,0.34,1.11,3.183673475885048,1.6706923776913158,Upregulated
PNMA8B,0.003333333,0.0,0.006666667,0.0,0.0,,Below fold-change threshold
FAM174B,0.076666667,0.08,0.153333333,0.173333333,1.0434782563327034,0.06140053839155644,Below fold-change threshold
SAMD15,1.99,1.526666667,4.02,3.27,0.7671691793969849,-0.3823833328528622,Below fold-change threshold
ADIRF,1.53,1.61,3.08,3.443333333,1.0522875816993464,0.07352903542196526,Below fold-change threshold
ATF7,10.01,9.666666667,20.19,20.67,0.9657009657342657,-0.05035157460510488,Below fold-change threshold
CD2,0.223333333,0.446666667,0.453333333,0.956666667,2.000000004477612,1.0000000032299143,Upregulated
BOLA2B,191.6,148.3966667,386.4133333,317.2066667,0.774512874217119,-0.36863887470425005,Below fold-change threshold
APOL3,0.69,1.01,1.393333333,2.153333333,1.463768115942029,0.5496870259736257,Below fold-change threshold
CACNA1C,0.07,0.13,0.133333333,0.28,1.857142857142857,0.8930847960834879,Below fold-change threshold
ALS2,10.47,11.42666667,21.11,24.43333333,1.0913721747851002,0.1261431668813913,Below fold-change threshold
ASNS,8.456666667,7.796666667,17.05333333,16.66666667,0.921955065040522,-0.11723165770669784,Below fold-change threshold
C1S,10.20666667,9.926666667,20.59333333,21.22333333,0.972566949421108,-0.040130529340404064,Below fold-change threshold
ASB5,0.02,0.036666667,0.036666667,0.073333333,1.83333335,0.8744691310315504,Below fold-change threshold
MTRNR2L9,805.4833333,617.68,1625.216667,1320.63,0.7668439239697424,-0.3829951195421765,Below fold-change threshold
DDX19B,0.09,0.13,0.186666667,0.283333333,1.4444444444444446,0.53051471669878,Below fold-change threshold
CCDC170,0.156666667,0.156666667,0.31,0.33,1.0,0.0,Below fold-change threshold
CELF6,0.04,0.076666667,0.083333333,0.166666667,1.9166666749999999,0.9385994616084438,Below fold-change threshold
CAPN5,15.72333333,16.03,31.71,34.26666667,1.019503922200446,0.027867325651957455,Below fold-change threshold
ADGRG2,0.17,0.14,0.346666667,0.303333333,0.823529411764706,-0.2801079191927352,Below fold-change threshold
LYNX1,11.00666667,12.57666667,22.19666667,26.88,1.1426408236999877,0.19237197984230953,Below fold-change threshold
GNG10,59.5,58.61,120.0533333,125.2933333,0.9850420168067227,-0.021742831083971886,Below fold-change threshold
LIN37,19.61,17.85333333,39.54,38.17333333,0.910419853646099,-0.135396075858355,Below fold-change threshold
C11orf71,2.726666667,2.996666667,5.506666667,6.406666667,1.0990220048778703,0.13622027255680783,Below fold-change threshold
TRIP11,3.366666667,3.873333333,6.796666667,8.28,1.1504950492920303,0.2022547754983746,Below fold-change threshold
HSPA5,129.29,116.6333333,260.8566667,249.37,0.9021063755897596,-0.14863053004630283,Below fold-change threshold
